PseudoTimeSec,PseudoTimestamp,R,IR
5.59,09-20-2026 18:33:52:127,97619,184115
5.6,09-20-2026 18:33:52:137,97621,184087
5.61,09-20-2026 18:33:52:147,97641,184060
5.62,09-20-2026 18:33:52:157,97638,184054
5.63,09-20-2026 18:33:52:167,97634,184034
5.64,09-20-2026 18:33:52:177,97640,184020
5.65,09-20-2026 18:33:52:187,97648,184008
5.66,09-20-2026 18:33:52:197,97649,184004
5.67,09-20-2026 18:33:52:207,97658,183970
5.68,09-20-2026 18:33:52:217,97649,183978
5.69,09-20-2026 18:33:52:227,97651,183928
5.7,09-20-2026 18:33:52:237,97654,183950
5.71,09-20-2026 18:33:52:247,97661,183915
5.72,09-20-2026 18:33:52:257,97659,183929
5.73,09-20-2026 18:33:52:267,97656,183920
5.74,09-20-2026 18:33:52:277,97659,183959
5.75,09-20-2026 18:33:52:287,97663,183954
5.76,09-20-2026 18:33:52:297,97677,183991
5.77,09-20-2026 18:33:52:307,97670,183960
5.78,09-20-2026 18:33:52:317,97662,183991
5.79,09-20-2026 18:33:52:327,97676,183959
5.8,09-20-2026 18:33:52:337,97672,183984
5.81,09-20-2026 18:33:52:347,97694,183939
5.82,09-20-2026 18:33:52:357,97692,183980
5.83,09-20-2026 18:33:52:367,97678,183937
5.84,09-20-2026 18:33:52:377,97704,183989
5.85,09-20-2026 18:33:52:387,97705,183943
5.86,09-20-2026 18:33:52:397,97700,183995
5.87,09-20-2026 18:33:52:407,97697,183946
5.88,09-20-2026 18:33:52:417,97676,183994
5.89,09-20-2026 18:33:52:427,97675,183967
5.9,09-20-2026 18:33:52:437,97645,184000
5.91,09-20-2026 18:33:52:447,97640,183996
5.92,09-20-2026 18:33:52:457,97605,184048
5.93,09-20-2026 18:33:52:467,97611,184036
5.94,09-20-2026 18:33:52:477,97580,184060
5.95,09-20-2026 18:33:52:487,97574,184056
5.96,09-20-2026 18:33:52:497,97561,184108
5.97,09-20-2026 18:33:52:507,97587,184086
5.98,09-20-2026 18:33:52:517,97546,184086
5.99,09-20-2026 18:33:52:527,97563,184134
6,09-20-2026 18:33:52:537,97547,184134
6.01,09-20-2026 18:33:52:547,97554,184162
6.02,09-20-2026 18:33:52:557,97533,184182
6.03,09-20-2026 18:33:52:567,97539,184210
6.04,09-20-2026 18:33:52:577,97497,184222
6.05,09-20-2026 18:33:52:587,97547,184256
6.06,09-20-2026 18:33:52:597,97513,184266
6.07,09-20-2026 18:33:52:607,97539,184268
6.08,09-20-2026 18:33:52:617,97486,184310
6.09,09-20-2026 18:33:52:627,97533,184322
6.1,09-20-2026 18:33:52:637,97515,184358
6.11,09-20-2026 18:33:52:647,97553,184360
6.12,09-20-2026 18:33:52:657,97511,184382
6.13,09-20-2026 18:33:52:667,97539,184416
6.14,09-20-2026 18:33:52:677,97519,184422
6.15,09-20-2026 18:33:52:687,97548,184442
6.16,09-20-2026 18:33:52:697,97524,184484
6.17,09-20-2026 18:33:52:707,97548,184500
6.18,09-20-2026 18:33:52:717,97538,184520
6.19,09-20-2026 18:33:52:727,97539,184538
6.2,09-20-2026 18:33:52:737,97517,184586
6.21,09-20-2026 18:33:52:747,97547,184599
6.22,09-20-2026 18:33:52:757,97528,184641
6.23,09-20-2026 18:33:52:767,97535,184653
6.24,09-20-2026 18:33:52:777,97534,184704
6.25,09-20-2026 18:33:52:787,97541,184728
6.26,09-20-2026 18:33:52:797,97535,184749
6.27,09-20-2026 18:33:52:807,97546,184731
6.28,09-20-2026 18:33:52:817,97553,184662
6.29,09-20-2026 18:33:52:827,97541,184530
6.3,09-20-2026 18:33:52:837,97545,184404
6.31,09-20-2026 18:33:52:847,97535,184287
6.32,09-20-2026 18:33:52:857,97556,184155
6.33,09-20-2026 18:33:52:867,97542,184059
6.34,09-20-2026 18:33:52:877,97558,183967
6.35,09-20-2026 18:33:52:887,97558,183931
6.36,09-20-2026 18:33:52:897,97569,183903
6.37,09-20-2026 18:33:52:907,97555,183859
6.38,09-20-2026 18:33:52:917,97588,183863
6.39,09-20-2026 18:33:52:927,97555,183823
6.4,09-20-2026 18:33:52:937,97586,183819
6.41,09-20-2026 18:33:52:947,97559,183802
6.42,09-20-2026 18:33:52:957,97596,183806
6.43,09-20-2026 18:33:52:967,97585,183777
6.44,09-20-2026 18:33:52:977,97596,183763
6.45,09-20-2026 18:33:52:987,97592,183738
6.46,09-20-2026 18:33:52:997,97622,183706
6.47,09-20-2026 18:33:53:007,97563,183696
6.48,09-20-2026 18:33:53:017,97612,183688
6.49,09-20-2026 18:33:53:027,97602,183704
6.5,09-20-2026 18:33:53:037,97607,183715
6.51,09-20-2026 18:33:53:047,97590,183739
6.52,09-20-2026 18:33:53:057,97617,183729
6.53,09-20-2026 18:33:53:067,97601,183747
6.54,09-20-2026 18:33:53:077,97600,183748
6.55,09-20-2026 18:33:53:087,97581,183744
6.56,09-20-2026 18:33:53:097,97634,183734
6.57,09-20-2026 18:33:53:107,97608,183711
6.58,09-20-2026 18:33:53:117,97620,183718
6.59,09-20-2026 18:33:53:127,97598,183717
6.6,09-20-2026 18:33:53:137,97642,183721
6.61,09-20-2026 18:33:53:147,97613,183700
6.62,09-20-2026 18:33:53:157,97621,183694
6.63,09-20-2026 18:33:53:167,97622,183715
6.64,09-20-2026 18:33:53:177,97630,183708
6.65,09-20-2026 18:33:53:187,97628,183723
6.66,09-20-2026 18:33:53:197,97645,183727
6.67,09-20-2026 18:33:53:207,97638,183737
6.68,09-20-2026 18:33:53:217,97628,183714
6.69,09-20-2026 18:33:53:227,97620,183747
6.7,09-20-2026 18:33:53:237,97615,183774
6.71,09-20-2026 18:33:53:247,97583,183774
6.72,09-20-2026 18:33:53:257,97561,183788
6.73,09-20-2026 18:33:53:267,97545,183800
6.74,09-20-2026 18:33:53:277,97553,183828
6.75,09-20-2026 18:33:53:287,97526,183864
6.76,09-20-2026 18:33:53:297,97531,183864
6.77,09-20-2026 18:33:53:307,97524,183910
6.78,09-20-2026 18:33:53:317,97520,183888
6.79,09-20-2026 18:33:53:327,97502,183928
6.8,09-20-2026 18:33:53:337,97493,183934
6.81,09-20-2026 18:33:53:347,97503,183948
6.82,09-20-2026 18:33:53:357,97503,183980
6.83,09-20-2026 18:33:53:367,97503,184008
6.84,09-20-2026 18:33:53:377,97490,184024
6.85,09-20-2026 18:33:53:387,97474,184042
6.86,09-20-2026 18:33:53:397,97484,184064
6.87,09-20-2026 18:33:53:407,97471,184076
6.88,09-20-2026 18:33:53:417,97474,184106
6.89,09-20-2026 18:33:53:427,97464,184120
6.9,09-20-2026 18:33:53:437,97485,184132
6.91,09-20-2026 18:33:53:447,97486,184158
6.92,09-20-2026 18:33:53:457,97475,184168
6.93,09-20-2026 18:33:53:467,97473,184184
6.94,09-20-2026 18:33:53:477,97480,184210
6.95,09-20-2026 18:33:53:487,97477,184218
6.96,09-20-2026 18:33:53:497,97459,184256
6.97,09-20-2026 18:33:53:507,97478,184262
6.98,09-20-2026 18:33:53:517,97456,184296
6.99,09-20-2026 18:33:53:527,97477,184324
7,09-20-2026 18:33:53:537,97472,184358
7.01,09-20-2026 18:33:53:547,97462,184385
7.02,09-20-2026 18:33:53:557,97462,184419
7.03,09-20-2026 18:33:53:567,97469,184433
7.04,09-20-2026 18:33:53:577,97464,184489
7.05,09-20-2026 18:33:53:587,97462,184497
7.06,09-20-2026 18:33:53:597,97464,184529
7.07,09-20-2026 18:33:53:607,97468,184525
7.08,09-20-2026 18:33:53:617,97458,184503
7.09,09-20-2026 18:33:53:627,97471,184405
7.1,09-20-2026 18:33:53:637,97461,184303
7.11,09-20-2026 18:33:53:647,97478,184141
7.12,09-20-2026 18:33:53:657,97458,184057
7.13,09-20-2026 18:33:53:667,97450,183917
7.14,09-20-2026 18:33:53:677,97476,183845
7.15,09-20-2026 18:33:53:687,97480,183789
7.16,09-20-2026 18:33:53:697,97467,183749
7.17,09-20-2026 18:33:53:707,97477,183709
7.18,09-20-2026 18:33:53:717,97468,183701
7.19,09-20-2026 18:33:53:727,97481,183665
7.2,09-20-2026 18:33:53:737,97475,183689
7.21,09-20-2026 18:33:53:747,97491,183640
7.22,09-20-2026 18:33:53:757,97484,183656
7.23,09-20-2026 18:33:53:767,97496,183570
7.24,09-20-2026 18:33:53:777,97492,183610
7.25,09-20-2026 18:33:53:787,97497,183558
7.26,09-20-2026 18:33:53:797,97480,183542
7.27,09-20-2026 18:33:53:807,97507,183518
7.28,09-20-2026 18:33:53:817,97497,183544
7.29,09-20-2026 18:33:53:827,97490,183472
7.3,09-20-2026 18:33:53:837,97496,183534
7.31,09-20-2026 18:33:53:847,97504,183506
7.32,09-20-2026 18:33:53:857,97511,183567
7.33,09-20-2026 18:33:53:867,97505,183508
7.34,09-20-2026 18:33:53:877,97501,183569
7.35,09-20-2026 18:33:53:887,97516,183511
7.36,09-20-2026 18:33:53:897,97529,183554
7.37,09-20-2026 18:33:53:907,97519,183497
7.38,09-20-2026 18:33:53:917,97548,183554
7.39,09-20-2026 18:33:53:927,97527,183497
7.4,09-20-2026 18:33:53:937,97517,183527
7.41,09-20-2026 18:33:53:947,97529,183489
7.42,09-20-2026 18:33:53:957,97529,183506
7.43,09-20-2026 18:33:53:967,97529,183492
7.44,09-20-2026 18:33:53:977,97542,183536
7.45,09-20-2026 18:33:53:987,97548,183511
7.46,09-20-2026 18:33:53:997,97547,183541
7.47,09-20-2026 18:33:54:007,97546,183533
7.48,09-20-2026 18:33:54:017,97548,183547
7.49,09-20-2026 18:33:54:027,97526,183565
7.5,09-20-2026 18:33:54:037,97518,183585
7.51,09-20-2026 18:33:54:047,97499,183608
7.52,09-20-2026 18:33:54:057,97476,183610
7.53,09-20-2026 18:33:54:067,97459,183620
7.54,09-20-2026 18:33:54:077,97451,183636
7.55,09-20-2026 18:33:54:087,97434,183656
7.56,09-20-2026 18:33:54:097,97434,183654
7.57,09-20-2026 18:33:54:107,97431,183702
7.58,09-20-2026 18:33:54:117,97428,183700
7.59,09-20-2026 18:33:54:127,97421,183750
7.6,09-20-2026 18:33:54:137,97422,183728
7.61,09-20-2026 18:33:54:147,97419,183783
7.62,09-20-2026 18:33:54:157,97415,183775
7.63,09-20-2026 18:33:54:167,97416,183837
7.64,09-20-2026 18:33:54:177,97403,183823
7.65,09-20-2026 18:33:54:187,97389,183865
7.66,09-20-2026 18:33:54:197,97410,183867
7.67,09-20-2026 18:33:54:207,97391,183903
7.68,09-20-2026 18:33:54:217,97383,183883
7.69,09-20-2026 18:33:54:227,97377,183929
7.7,09-20-2026 18:33:54:237,97403,183921
7.71,09-20-2026 18:33:54:247,97390,183978
7.72,09-20-2026 18:33:54:257,97390,183954
7.73,09-20-2026 18:33:54:267,97373,184022
7.74,09-20-2026 18:33:54:277,97373,183990
7.75,09-20-2026 18:33:54:287,97373,184048
7.76,09-20-2026 18:33:54:297,97383,184044
7.77,09-20-2026 18:33:54:307,97373,184060
7.78,09-20-2026 18:33:54:317,97393,184072
7.79,09-20-2026 18:33:54:327,97356,184122
7.8,09-20-2026 18:33:54:337,97393,184134
7.81,09-20-2026 18:33:54:347,97378,184164
7.82,09-20-2026 18:33:54:357,97383,184168
7.83,09-20-2026 18:33:54:367,97368,184234
7.84,09-20-2026 18:33:54:377,97393,184248
7.85,09-20-2026 18:33:54:387,97339,184306
7.86,09-20-2026 18:33:54:397,97375,184294
7.87,09-20-2026 18:33:54:407,97348,184302
7.88,09-20-2026 18:33:54:417,97381,184262
7.89,09-20-2026 18:33:54:427,97356,184174
7.9,09-20-2026 18:33:54:437,97399,184070
7.91,09-20-2026 18:33:54:447,97347,183923
7.92,09-20-2026 18:33:54:457,97413,183843
7.93,09-20-2026 18:33:54:467,97353,183727
7.94,09-20-2026 18:33:54:477,97397,183659
7.95,09-20-2026 18:33:54:487,97327,183599
7.96,09-20-2026 18:33:54:497,97395,183563
7.97,09-20-2026 18:33:54:507,97338,183523
7.98,09-20-2026 18:33:54:517,97405,183499
7.99,09-20-2026 18:33:54:527,97346,183503
8,09-20-2026 18:33:54:537,97406,183483
8.01,09-20-2026 18:33:54:547,97379,183460
8.02,09-20-2026 18:33:54:557,97415,183434
8.03,09-20-2026 18:33:54:567,97397,183432
8.04,09-20-2026 18:33:54:577,97408,183394
8.05,09-20-2026 18:33:54:587,97388,183374
8.06,09-20-2026 18:33:54:597,97431,183336
8.07,09-20-2026 18:33:54:607,97382,183322
8.08,09-20-2026 18:33:54:617,97422,183312
8.09,09-20-2026 18:33:54:627,97408,183308
8.1,09-20-2026 18:33:54:637,97428,183306
8.11,09-20-2026 18:33:54:647,97418,183329
8.12,09-20-2026 18:33:54:657,97415,183345
8.13,09-20-2026 18:33:54:667,97418,183335
8.14,09-20-2026 18:33:54:677,97427,183350
8.15,09-20-2026 18:33:54:687,97439,183331
8.16,09-20-2026 18:33:54:697,97425,183334
8.17,09-20-2026 18:33:54:707,97461,183346
8.18,09-20-2026 18:33:54:717,97437,183344
8.19,09-20-2026 18:33:54:727,97456,183330
8.2,09-20-2026 18:33:54:737,97452,183354
8.21,09-20-2026 18:33:54:747,97455,183336
8.22,09-20-2026 18:33:54:757,97446,183330
8.23,09-20-2026 18:33:54:767,97481,183330
8.24,09-20-2026 18:33:54:777,97451,183355
8.25,09-20-2026 18:33:54:787,97475,183345
8.26,09-20-2026 18:33:54:797,97469,183357
8.27,09-20-2026 18:33:54:807,97492,183378
8.28,09-20-2026 18:33:54:817,97469,183395
8.29,09-20-2026 18:33:54:827,97497,183384
8.3,09-20-2026 18:33:54:837,97475,183416
8.31,09-20-2026 18:33:54:847,97514,183429
8.32,09-20-2026 18:33:54:857,97460,183441
8.33,09-20-2026 18:33:54:867,97460,183435
8.34,09-20-2026 18:33:54:877,97410,183459
8.35,09-20-2026 18:33:54:887,97436,183479
8.36,09-20-2026 18:33:54:897,97390,183521
8.37,09-20-2026 18:33:54:907,97422,183519
8.38,09-20-2026 18:33:54:917,97380,183527
8.39,09-20-2026 18:33:54:927,97402,183537
8.4,09-20-2026 18:33:54:937,97366,183567
8.41,09-20-2026 18:33:54:947,97383,183584
8.42,09-20-2026 18:33:54:957,97346,183608
8.43,09-20-2026 18:33:54:967,97372,183622
8.44,09-20-2026 18:33:54:977,97337,183652
8.45,09-20-2026 18:33:54:987,97366,183664
8.46,09-20-2026 18:33:54:997,97324,183678
8.47,09-20-2026 18:33:55:007,97355,183692
8.48,09-20-2026 18:33:55:017,97328,183698
8.49,09-20-2026 18:33:55:027,97329,183734
8.5,09-20-2026 18:33:55:037,97317,183756
8.51,09-20-2026 18:33:55:047,97320,183762
8.52,09-20-2026 18:33:55:057,97330,183786
8.53,09-20-2026 18:33:55:067,97309,183772
8.54,09-20-2026 18:33:55:077,97308,183786
8.55,09-20-2026 18:33:55:087,97315,183808
8.56,09-20-2026 18:33:55:097,97326,183840
8.57,09-20-2026 18:33:55:107,97332,183852
8.58,09-20-2026 18:33:55:117,97314,183888
8.59,09-20-2026 18:33:55:127,97323,183920
8.6,09-20-2026 18:33:55:137,97320,183938
8.61,09-20-2026 18:33:55:147,97319,183981
8.62,09-20-2026 18:33:55:157,97299,184011
8.63,09-20-2026 18:33:55:167,97318,184035
8.64,09-20-2026 18:33:55:177,97313,184059
8.65,09-20-2026 18:33:55:187,97316,184091
8.66,09-20-2026 18:33:55:197,97324,184119
8.67,09-20-2026 18:33:55:207,97315,184149
8.68,09-20-2026 18:33:55:217,97313,184153
8.69,09-20-2026 18:33:55:227,97296,184173
8.7,09-20-2026 18:33:55:237,97312,184179
8.71,09-20-2026 18:33:55:247,97347,184097
8.72,09-20-2026 18:33:55:257,97334,184007
8.73,09-20-2026 18:33:55:267,97323,183875
8.74,09-20-2026 18:33:55:277,97335,183779
8.75,09-20-2026 18:33:55:287,97324,183659
8.76,09-20-2026 18:33:55:297,97322,183599
8.77,09-20-2026 18:33:55:307,97329,183521
8.78,09-20-2026 18:33:55:317,97323,183473
8.79,09-20-2026 18:33:55:327,97324,183449
8.8,09-20-2026 18:33:55:337,97338,183419
8.81,09-20-2026 18:33:55:347,97334,183434
8.82,09-20-2026 18:33:55:357,97350,183390
8.83,09-20-2026 18:33:55:367,97355,183394
8.84,09-20-2026 18:33:55:377,97348,183378
8.85,09-20-2026 18:33:55:387,97352,183350
8.86,09-20-2026 18:33:55:397,97359,183310
8.87,09-20-2026 18:33:55:407,97364,183322
8.88,09-20-2026 18:33:55:417,97362,183282
8.89,09-20-2026 18:33:55:427,97373,183266
8.9,09-20-2026 18:33:55:437,97363,183228
8.91,09-20-2026 18:33:55:447,97354,183238
8.92,09-20-2026 18:33:55:457,97368,183227
8.93,09-20-2026 18:33:55:467,97373,183255
8.94,09-20-2026 18:33:55:477,97375,183268
8.95,09-20-2026 18:33:55:487,97376,183284
8.96,09-20-2026 18:33:55:497,97375,183299
8.97,09-20-2026 18:33:55:507,97389,183283
8.98,09-20-2026 18:33:55:517,97395,183261
8.99,09-20-2026 18:33:55:527,97388,183285
9,09-20-2026 18:33:55:537,97394,183258
9.01,09-20-2026 18:33:55:547,97396,183262
9.02,09-20-2026 18:33:55:557,97398,183258
9.03,09-20-2026 18:33:55:567,97406,183284
9.04,09-20-2026 18:33:55:577,97404,183256
9.05,09-20-2026 18:33:55:587,97395,183280
9.06,09-20-2026 18:33:55:597,97404,183267
9.07,09-20-2026 18:33:55:607,97413,183302
9.08,09-20-2026 18:33:55:617,97419,183287
9.09,09-20-2026 18:33:55:627,97427,183324
9.1,09-20-2026 18:33:55:637,97435,183315
9.11,09-20-2026 18:33:55:647,97434,183356
9.12,09-20-2026 18:33:55:657,97468,183352
9.13,09-20-2026 18:33:55:667,97449,183388
9.14,09-20-2026 18:33:55:677,97452,183372
9.15,09-20-2026 18:33:55:687,97449,183436
9.16,09-20-2026 18:33:55:697,97449,183370
9.17,09-20-2026 18:33:55:707,97462,183458
9.18,09-20-2026 18:33:55:717,97426,183418
9.19,09-20-2026 18:33:55:727,97447,183482
9.2,09-20-2026 18:33:55:737,97421,183466
9.21,09-20-2026 18:33:55:747,97405,183544
9.22,09-20-2026 18:33:55:757,97384,183518
9.23,09-20-2026 18:33:55:767,97372,183570
9.24,09-20-2026 18:33:55:777,97359,183554
9.25,09-20-2026 18:33:55:787,97348,183622
9.26,09-20-2026 18:33:55:797,97340,183610
9.27,09-20-2026 18:33:55:807,97349,183656
9.28,09-20-2026 18:33:55:817,97348,183660
9.29,09-20-2026 18:33:55:827,97337,183694
9.3,09-20-2026 18:33:55:837,97343,183710
9.31,09-20-2026 18:33:55:847,97332,183749
9.32,09-20-2026 18:33:55:857,97342,183747
9.33,09-20-2026 18:33:55:867,97325,183811
9.34,09-20-2026 18:33:55:877,97318,183799
9.35,09-20-2026 18:33:55:887,97329,183837
9.36,09-20-2026 18:33:55:897,97305,183857
9.37,09-20-2026 18:33:55:907,97310,183899
9.38,09-20-2026 18:33:55:917,97317,183929
9.39,09-20-2026 18:33:55:927,97325,183925
9.4,09-20-2026 18:33:55:937,97321,183949
9.41,09-20-2026 18:33:55:947,97325,183970
9.42,09-20-2026 18:33:55:957,97315,183988
9.43,09-20-2026 18:33:55:967,97328,184015
9.44,09-20-2026 18:33:55:977,97323,184048
9.45,09-20-2026 18:33:55:987,97330,184063
9.46,09-20-2026 18:33:55:997,97322,184108
9.47,09-20-2026 18:33:56:007,97317,184114
9.48,09-20-2026 18:33:56:017,97309,184192
9.49,09-20-2026 18:33:56:027,97309,184192
9.5,09-20-2026 18:33:56:037,97316,184243
9.51,09-20-2026 18:33:56:047,97310,184247
9.52,09-20-2026 18:33:56:057,97287,184304
9.53,09-20-2026 18:33:56:067,97310,184337
9.54,09-20-2026 18:33:56:077,97313,184394
9.55,09-20-2026 18:33:56:087,97317,184406
9.56,09-20-2026 18:33:56:097,97312,184442
9.57,09-20-2026 18:33:56:107,97330,184409
9.58,09-20-2026 18:33:56:117,97308,184403
9.59,09-20-2026 18:33:56:127,97329,184262
9.6,09-20-2026 18:33:56:137,97312,184172
9.61,09-20-2026 18:33:56:147,97315,184033
9.62,09-20-2026 18:33:56:157,97312,183940
9.63,09-20-2026 18:33:56:167,97332,183847
9.64,09-20-2026 18:33:56:177,97322,183817
9.65,09-20-2026 18:33:56:187,97332,183760
9.66,09-20-2026 18:33:56:197,97310,183727
9.67,09-20-2026 18:33:56:207,97330,183691
9.68,09-20-2026 18:33:56:217,97314,183715
9.69,09-20-2026 18:33:56:227,97340,183685
9.7,09-20-2026 18:33:56:237,97319,183688
9.71,09-20-2026 18:33:56:247,97344,183654
9.72,09-20-2026 18:33:56:257,97309,183658
9.73,09-20-2026 18:33:56:267,97348,183616
9.74,09-20-2026 18:33:56:277,97327,183594
9.75,09-20-2026 18:33:56:287,97351,183600
9.76,09-20-2026 18:33:56:297,97322,183567
9.77,09-20-2026 18:33:56:307,97339,183555
9.78,09-20-2026 18:33:56:317,97324,183548
9.79,09-20-2026 18:33:56:327,97358,183532
9.8,09-20-2026 18:33:56:337,97321,183551
9.81,09-20-2026 18:33:56:347,97364,183565
9.82,09-20-2026 18:33:56:357,97337,183589
9.83,09-20-2026 18:33:56:367,97369,183589
9.84,09-20-2026 18:33:56:377,97351,183604
9.85,09-20-2026 18:33:56:387,97382,183594
9.86,09-20-2026 18:33:56:397,97344,183576
9.87,09-20-2026 18:33:56:407,97387,183579
9.88,09-20-2026 18:33:56:417,97320,183584
9.89,09-20-2026 18:33:56:427,97394,183579
9.9,09-20-2026 18:33:56:437,97355,183581
9.91,09-20-2026 18:33:56:447,97379,183589
9.92,09-20-2026 18:33:56:457,97355,183579
9.93,09-20-2026 18:33:56:467,97392,183586
9.94,09-20-2026 18:33:56:477,97378,183606
9.95,09-20-2026 18:33:56:487,97391,183620
9.96,09-20-2026 18:33:56:497,97394,183633
9.97,09-20-2026 18:33:56:507,97424,183642
9.98,09-20-2026 18:33:56:517,97383,183654
9.99,09-20-2026 18:33:56:527,97419,183661
10,09-20-2026 18:33:56:537,97418,183678
10.01,09-20-2026 18:33:56:547,97406,183682
10.02,09-20-2026 18:33:56:557,97434,183702
10.03,09-20-2026 18:33:56:567,97444,183728
10.04,09-20-2026 18:33:56:577,97422,183734
10.05,09-20-2026 18:33:56:587,97419,183746
10.06,09-20-2026 18:33:56:597,97385,183776
10.07,09-20-2026 18:33:56:607,97360,183786
10.08,09-20-2026 18:33:56:617,97354,183796
10.09,09-20-2026 18:33:56:627,97331,183814
10.1,09-20-2026 18:33:56:637,97343,183826
10.11,09-20-2026 18:33:56:647,97315,183847
10.12,09-20-2026 18:33:56:657,97329,183861
10.13,09-20-2026 18:33:56:667,97294,183881
10.14,09-20-2026 18:33:56:677,97320,183915
10.15,09-20-2026 18:33:56:687,97292,183925
10.16,09-20-2026 18:33:56:697,97318,183953
10.17,09-20-2026 18:33:56:707,97286,183969
10.18,09-20-2026 18:33:56:717,97304,183983
10.19,09-20-2026 18:33:56:727,97291,184005
10.2,09-20-2026 18:33:56:737,97314,184017
10.21,09-20-2026 18:33:56:747,97261,184035
10.22,09-20-2026 18:33:56:757,97285,184061
10.23,09-20-2026 18:33:56:767,97252,184091
10.24,09-20-2026 18:33:56:777,97287,184117
10.25,09-20-2026 18:33:56:787,97229,184097
10.26,09-20-2026 18:33:56:797,97274,184139
10.27,09-20-2026 18:33:56:807,97250,184153
10.28,09-20-2026 18:33:56:817,97262,184185
10.29,09-20-2026 18:33:56:827,97246,184187
10.3,09-20-2026 18:33:56:837,97255,184213
10.31,09-20-2026 18:33:56:847,97237,184221
10.32,09-20-2026 18:33:56:857,97253,184269
10.33,09-20-2026 18:33:56:867,97231,184281
10.34,09-20-2026 18:33:56:877,97231,184319
10.35,09-20-2026 18:33:56:887,97241,184343
10.36,09-20-2026 18:33:56:897,97239,184359
10.37,09-20-2026 18:33:56:907,97212,184383
10.38,09-20-2026 18:33:56:917,97233,184413
10.39,09-20-2026 18:33:56:927,97224,184443
10.4,09-20-2026 18:33:56:937,97216,184451
10.41,09-20-2026 18:33:56:947,97226,184492
10.42,09-20-2026 18:33:56:957,97222,184528
10.43,09-20-2026 18:33:56:967,97222,184522
10.44,09-20-2026 18:33:56:977,97227,184450
10.45,09-20-2026 18:33:56:987,97213,184348
10.46,09-20-2026 18:33:56:997,97214,184246
10.47,09-20-2026 18:33:57:007,97203,184144
10.48,09-20-2026 18:33:57:017,97221,184036
