PseudoTimeSec,PseudoTimestamp,R,IR
652.11,09-20-2026 20:42:56:367,50240,42915
652.12,09-20-2026 20:42:56:377,50182,42915
652.13,09-20-2026 20:42:56:387,50211,42890
652.14,09-20-2026 20:42:56:397,50179,42883
652.15,09-20-2026 20:42:56:407,50212,42867
652.16,09-20-2026 20:42:56:417,50174,42878
652.17,09-20-2026 20:42:56:427,50173,42882
652.18,09-20-2026 20:42:56:437,50166,42883
652.19,09-20-2026 20:42:56:447,50187,42882
652.2,09-20-2026 20:42:56:457,50170,42866
652.21,09-20-2026 20:42:56:467,50164,42863
652.22,09-20-2026 20:42:56:477,50136,42862
652.23,09-20-2026 20:42:56:487,50150,42851
652.24,09-20-2026 20:42:56:497,50092,42830
652.25,09-20-2026 20:42:56:507,50084,42820
652.26,09-20-2026 20:42:56:517,50060,42807
652.27,09-20-2026 20:42:56:527,50052,42783
652.28,09-20-2026 20:42:56:537,50022,42767
652.29,09-20-2026 20:42:56:547,50034,42762
652.3,09-20-2026 20:42:56:557,50002,42744
652.31,09-20-2026 20:42:56:567,50020,42746
652.32,09-20-2026 20:42:56:577,50004,42748
652.33,09-20-2026 20:42:56:587,50000,42756
652.34,09-20-2026 20:42:56:597,50011,42752
652.35,09-20-2026 20:42:56:607,50032,42751
652.36,09-20-2026 20:42:56:617,49999,42758
652.37,09-20-2026 20:42:56:627,50013,42762
652.38,09-20-2026 20:42:56:637,50023,42755
652.39,09-20-2026 20:42:56:647,50038,42779
652.4,09-20-2026 20:42:56:657,50070,42772
652.41,09-20-2026 20:42:56:667,50067,42784
652.42,09-20-2026 20:42:56:677,50074,42783
652.43,09-20-2026 20:42:56:687,50072,42795
652.44,09-20-2026 20:42:56:697,50083,42774
652.45,09-20-2026 20:42:56:707,50095,42798
652.46,09-20-2026 20:42:56:717,50090,42783
652.47,09-20-2026 20:42:56:727,50106,42780
652.48,09-20-2026 20:42:56:737,50082,42746
652.49,09-20-2026 20:42:56:747,50064,42720
652.5,09-20-2026 20:42:56:757,50087,42713
652.51,09-20-2026 20:42:56:767,50061,42721
652.52,09-20-2026 20:42:56:777,50047,42677
652.53,09-20-2026 20:42:56:787,50029,42689
652.54,09-20-2026 20:42:56:797,50007,42659
652.55,09-20-2026 20:42:56:807,49999,42653
652.56,09-20-2026 20:42:56:817,49943,42595
652.57,09-20-2026 20:42:56:827,49921,42591
652.58,09-20-2026 20:42:56:837,49881,42545
652.59,09-20-2026 20:42:56:847,49849,42529
652.6,09-20-2026 20:42:56:857,49829,42485
652.61,09-20-2026 20:42:56:867,49814,42502
652.62,09-20-2026 20:42:56:877,49844,42491
652.63,09-20-2026 20:42:56:887,49841,42509
652.64,09-20-2026 20:42:56:897,49859,42475
652.65,09-20-2026 20:42:56:907,49845,42527
652.66,09-20-2026 20:42:56:917,49852,42470
652.67,09-20-2026 20:42:56:927,49846,42531
652.68,09-20-2026 20:42:56:937,49861,42489
652.69,09-20-2026 20:42:56:947,49854,42546
652.7,09-20-2026 20:42:56:957,49855,42488
652.71,09-20-2026 20:42:56:967,49866,42540
652.72,09-20-2026 20:42:56:977,49854,42488
652.73,09-20-2026 20:42:56:987,49875,42549
652.74,09-20-2026 20:42:56:997,49866,42501
652.75,09-20-2026 20:42:57:007,49891,42565
652.76,09-20-2026 20:42:57:017,49889,42542
652.77,09-20-2026 20:42:57:027,49893,42589
652.78,09-20-2026 20:42:57:037,49903,42558
652.79,09-20-2026 20:42:57:047,49900,42598
652.8,09-20-2026 20:42:57:057,49911,42566
652.81,09-20-2026 20:42:57:067,49906,42613
652.82,09-20-2026 20:42:57:077,49867,42553
652.83,09-20-2026 20:42:57:087,49873,42580
652.84,09-20-2026 20:42:57:097,49918,42592
652.85,09-20-2026 20:42:57:107,49978,42664
652.86,09-20-2026 20:42:57:117,49984,42667
652.87,09-20-2026 20:42:57:127,50017,42685
652.88,09-20-2026 20:42:57:137,50023,42691
652.89,09-20-2026 20:42:57:147,50089,42766
652.9,09-20-2026 20:42:57:157,50173,42826
652.91,09-20-2026 20:42:57:167,50232,42874
652.92,09-20-2026 20:42:57:177,50169,42838
652.93,09-20-2026 20:42:57:187,50120,42790
652.94,09-20-2026 20:42:57:197,50071,42772
652.95,09-20-2026 20:42:57:207,50029,42736
652.96,09-20-2026 20:42:57:217,49987,42706
652.97,09-20-2026 20:42:57:227,49854,42532
652.98,09-20-2026 20:42:57:237,49609,42346
652.99,09-20-2026 20:42:57:247,49434,42166
653,09-20-2026 20:42:57:257,49434,42172
653.01,09-20-2026 20:42:57:267,49479,42199
653.02,09-20-2026 20:42:57:277,49545,42292
653.03,09-20-2026 20:42:57:287,49728,42466
653.04,09-20-2026 20:42:57:297,49803,42517
653.05,09-20-2026 20:42:57:307,49800,42499
653.06,09-20-2026 20:42:57:317,49743,42475
653.07,09-20-2026 20:42:57:327,49719,42463
653.08,09-20-2026 20:42:57:337,49746,42490
653.09,09-20-2026 20:42:57:347,49737,42478
653.1,09-20-2026 20:42:57:357,49725,42460
653.11,09-20-2026 20:42:57:367,49703,42444
653.12,09-20-2026 20:42:57:377,49711,42480
653.13,09-20-2026 20:42:57:387,49749,42444
653.14,09-20-2026 20:42:57:397,49773,42510
653.15,09-20-2026 20:42:57:407,49773,42502
653.16,09-20-2026 20:42:57:417,49767,42518
653.17,09-20-2026 20:42:57:427,49799,42532
653.18,09-20-2026 20:42:57:437,49807,42536
653.19,09-20-2026 20:42:57:447,49819,42546
653.2,09-20-2026 20:42:57:457,49865,42608
653.21,09-20-2026 20:42:57:467,49871,42614
653.22,09-20-2026 20:42:57:477,49915,42653
653.23,09-20-2026 20:42:57:487,49901,42629
653.24,09-20-2026 20:42:57:497,49902,42662
653.25,09-20-2026 20:42:57:507,49905,42632
653.26,09-20-2026 20:42:57:517,49917,42670
653.27,09-20-2026 20:42:57:527,49919,42628
653.28,09-20-2026 20:42:57:537,49885,42662
653.29,09-20-2026 20:42:57:547,49878,42605
653.3,09-20-2026 20:42:57:557,49804,42557
653.31,09-20-2026 20:42:57:567,49671,42412
653.32,09-20-2026 20:42:57:577,49491,42242
653.33,09-20-2026 20:42:57:587,49301,42012
653.34,09-20-2026 20:42:57:597,49071,41812
653.35,09-20-2026 20:42:57:607,48951,41562
653.36,09-20-2026 20:42:57:617,48731,41392
653.37,09-20-2026 20:42:57:627,48621,41242
653.38,09-20-2026 20:42:57:637,48491,41202
653.39,09-20-2026 20:42:57:647,48471,41162
653.4,09-20-2026 20:42:57:657,48501,41212
653.41,09-20-2026 20:42:57:667,48501,41206
653.42,09-20-2026 20:42:57:677,48453,41152
653.43,09-20-2026 20:42:57:687,48351,41056
653.44,09-20-2026 20:42:57:697,48231,40936
653.45,09-20-2026 20:42:57:707,48075,40822
653.46,09-20-2026 20:42:57:717,47877,40618
653.47,09-20-2026 20:42:57:727,47817,40528
653.48,09-20-2026 20:42:57:737,47877,40624
653.49,09-20-2026 20:42:57:747,48081,40858
653.5,09-20-2026 20:42:57:757,48387,41164
653.51,09-20-2026 20:42:57:767,48645,41377
653.52,09-20-2026 20:42:57:777,48860,41617
653.53,09-20-2026 20:42:57:787,49015,41737
653.54,09-20-2026 20:42:57:797,49085,41793
653.55,09-20-2026 20:42:57:807,49130,41833
653.56,09-20-2026 20:42:57:817,49180,41853
653.57,09-20-2026 20:42:57:827,49210,41873
653.58,09-20-2026 20:42:57:837,49200,41885
653.59,09-20-2026 20:42:57:847,49205,41877
653.6,09-20-2026 20:42:57:857,49205,41869
653.61,09-20-2026 20:42:57:867,49225,41882
653.62,09-20-2026 20:42:57:877,49267,41921
653.63,09-20-2026 20:42:57:887,49299,41948
653.64,09-20-2026 20:42:57:897,49303,41955
653.65,09-20-2026 20:42:57:907,49313,41950
653.66,09-20-2026 20:42:57:917,49313,41948
653.67,09-20-2026 20:42:57:927,49303,41944
653.68,09-20-2026 20:42:57:937,49315,41951
653.69,09-20-2026 20:42:57:947,49329,41960
653.7,09-20-2026 20:42:57:957,49355,41971
653.71,09-20-2026 20:42:57:967,49361,41975
653.72,09-20-2026 20:42:57:977,49376,42002
653.73,09-20-2026 20:42:57:987,49389,42014
653.74,09-20-2026 20:42:57:997,49366,42005
653.75,09-20-2026 20:42:58:007,49369,41992
653.76,09-20-2026 20:42:58:017,49377,41988
653.77,09-20-2026 20:42:58:027,49346,41981
653.78,09-20-2026 20:42:58:037,49341,41980
653.79,09-20-2026 20:42:58:047,49353,41981
653.8,09-20-2026 20:42:58:057,49336,41977
653.81,09-20-2026 20:42:58:067,49368,41986
653.82,09-20-2026 20:42:58:077,49346,41992
653.83,09-20-2026 20:42:58:087,49365,41987
653.84,09-20-2026 20:42:58:097,49346,41982
653.85,09-20-2026 20:42:58:107,49351,41985
653.86,09-20-2026 20:42:58:117,49339,41974
653.87,09-20-2026 20:42:58:127,49356,41987
653.88,09-20-2026 20:42:58:137,49332,41976
653.89,09-20-2026 20:42:58:147,49353,41984
653.9,09-20-2026 20:42:58:157,49326,41972
653.91,09-20-2026 20:42:58:167,49326,41976
653.92,09-20-2026 20:42:58:177,49305,41954
653.93,09-20-2026 20:42:58:187,49326,41976
653.94,09-20-2026 20:42:58:197,49326,41976
653.95,09-20-2026 20:42:58:207,49347,41998
653.96,09-20-2026 20:42:58:217,48591,41118
653.97,09-20-2026 20:42:58:227,47667,40194
653.98,09-20-2026 20:42:58:237,47373,39864
653.99,09-20-2026 20:42:58:247,47940,40788
654,09-20-2026 20:42:58:257,50019,42548
654.01,09-20-2026 20:42:58:267,50096,42763
654.02,09-20-2026 20:42:58:277,51468,43879
654.03,09-20-2026 20:42:58:287,51594,43867
654.04,09-20-2026 20:42:58:297,50880,43255
654.05,09-20-2026 20:42:58:307,50418,42871
654.06,09-20-2026 20:42:58:317,50404,42895
654.07,09-20-2026 20:42:58:327,50278,42715
654.08,09-20-2026 20:42:58:337,49984,42511
654.09,09-20-2026 20:42:58:347,49942,42463
654.1,09-20-2026 20:42:58:357,49928,42499
654.11,09-20-2026 20:42:58:367,49957,42540
654.12,09-20-2026 20:42:58:377,49918,42544
654.13,09-20-2026 20:42:58:387,49807,42396
654.14,09-20-2026 20:42:58:397,49693,42358
654.15,09-20-2026 20:42:58:407,49753,42370
654.16,09-20-2026 20:42:58:417,49711,42374
654.17,09-20-2026 20:42:58:427,49759,42376
654.18,09-20-2026 20:42:58:437,49726,42352
654.19,09-20-2026 20:42:58:447,49720,42312
654.2,09-20-2026 20:42:58:457,49696,42364
654.21,09-20-2026 20:42:58:467,50067,42667
654.22,09-20-2026 20:42:58:477,50067,42667
654.23,09-20-2026 20:42:58:487,50220,42755
654.24,09-20-2026 20:42:58:497,50169,42755
654.25,09-20-2026 20:42:58:507,50067,42667
654.26,09-20-2026 20:42:58:517,50169,42755
654.27,09-20-2026 20:42:58:527,50220,42843
654.28,09-20-2026 20:42:58:537,52158,44779
654.29,09-20-2026 20:42:58:547,51342,45131
654.3,09-20-2026 20:42:58:557,56544,53843
654.31,09-20-2026 20:42:58:567,73090,70543
654.32,09-20-2026 20:42:58:577,76994,73348
654.33,09-20-2026 20:42:58:587,77543,73909
654.34,09-20-2026 20:42:58:597,77787,74164
654.35,09-20-2026 20:42:58:607,78702,75082
654.36,09-20-2026 20:42:58:617,79800,75949
654.37,09-20-2026 20:42:58:627,80288,76510
654.38,09-20-2026 20:42:58:637,80654,76867
654.39,09-20-2026 20:42:58:647,80776,76969
654.4,09-20-2026 20:42:58:657,80776,76969
654.41,09-20-2026 20:42:58:667,80634,76869
654.42,09-20-2026 20:42:58:677,80634,76869
654.43,09-20-2026 20:42:58:687,80406,76629
654.44,09-20-2026 20:42:58:697,79494,75669
654.45,09-20-2026 20:42:58:707,77442,73749
654.46,09-20-2026 20:42:58:717,74478,70869
654.47,09-20-2026 20:42:58:727,70374,67269
654.48,09-20-2026 20:42:58:737,64674,61029
654.49,09-20-2026 20:42:58:747,55554,51669
654.5,09-20-2026 20:42:58:757,51678,46389
654.51,09-20-2026 20:42:58:767,50823,44312
654.52,09-20-2026 20:42:58:777,50568,43448
654.53,09-20-2026 20:42:58:787,50228,42956
654.54,09-20-2026 20:42:58:797,50188,42860
654.55,09-20-2026 20:42:58:807,50243,42956
654.56,09-20-2026 20:42:58:817,50348,43004
654.57,09-20-2026 20:42:58:827,50328,43016
654.58,09-20-2026 20:42:58:837,50358,43016
654.59,09-20-2026 20:42:58:847,50313,43028
654.6,09-20-2026 20:42:58:857,50318,42992
654.61,09-20-2026 20:42:58:867,50301,43012
654.62,09-20-2026 20:42:58:877,50357,43007
654.63,09-20-2026 20:42:58:887,50322,43015
654.64,09-20-2026 20:42:58:897,50361,43023
654.65,09-20-2026 20:42:58:907,50315,43030
654.66,09-20-2026 20:42:58:917,50350,43028
654.67,09-20-2026 20:42:58:927,50322,43027
654.68,09-20-2026 20:42:58:937,50369,43046
654.69,09-20-2026 20:42:58:947,50371,43045
654.7,09-20-2026 20:42:58:957,50366,43058
654.71,09-20-2026 20:42:58:967,50357,43065
654.72,09-20-2026 20:42:58:977,50377,43070
654.73,09-20-2026 20:42:58:987,50360,43077
654.74,09-20-2026 20:42:58:997,50371,43068
654.75,09-20-2026 20:42:59:007,50358,43068
654.76,09-20-2026 20:42:59:017,50422,43109
654.77,09-20-2026 20:42:59:027,50429,43124
654.78,09-20-2026 20:42:59:037,50440,43123
654.79,09-20-2026 20:42:59:047,50436,43127
654.8,09-20-2026 20:42:59:057,50467,43139
654.81,09-20-2026 20:42:59:067,50437,43129
654.82,09-20-2026 20:42:59:077,50459,43118
654.83,09-20-2026 20:42:59:087,50428,43108
654.84,09-20-2026 20:42:59:097,50422,43107
654.85,09-20-2026 20:42:59:107,50425,43102
654.86,09-20-2026 20:42:59:117,50443,43116
654.87,09-20-2026 20:42:59:127,50431,43108
654.88,09-20-2026 20:42:59:137,50452,43121
654.89,09-20-2026 20:42:59:147,50451,43109
654.9,09-20-2026 20:42:59:157,50446,43135
654.91,09-20-2026 20:42:59:167,50448,43111
654.92,09-20-2026 20:42:59:177,50417,43116
654.93,09-20-2026 20:42:59:187,50401,43103
654.94,09-20-2026 20:42:59:197,50389,43089
654.95,09-20-2026 20:42:59:207,50419,43098
654.96,09-20-2026 20:42:59:217,50430,43121
654.97,09-20-2026 20:42:59:227,50443,43104
654.98,09-20-2026 20:42:59:237,50444,43148
654.99,09-20-2026 20:42:59:247,50462,43139
655,09-20-2026 20:42:59:257,50468,43166
655.01,09-20-2026 20:42:59:267,50465,43156
655.02,09-20-2026 20:42:59:277,50471,43186
655.03,09-20-2026 20:42:59:287,50474,43170
655.04,09-20-2026 20:42:59:297,50463,43180
655.05,09-20-2026 20:42:59:307,50471,43163
655.06,09-20-2026 20:42:59:317,50479,43187
655.07,09-20-2026 20:42:59:327,50493,43176
655.08,09-20-2026 20:42:59:337,50514,43226
655.09,09-20-2026 20:42:59:347,50520,43211
655.1,09-20-2026 20:42:59:357,50537,43251
655.11,09-20-2026 20:42:59:367,50557,43234
655.12,09-20-2026 20:42:59:377,50573,43292
655.13,09-20-2026 20:42:59:387,50560,43266
655.14,09-20-2026 20:42:59:397,50557,43280
655.15,09-20-2026 20:42:59:407,50532,43220
655.16,09-20-2026 20:42:59:417,50494,43228
655.17,09-20-2026 20:42:59:427,50450,43188
655.18,09-20-2026 20:42:59:437,50457,43208
655.19,09-20-2026 20:42:59:447,50466,43152
655.2,09-20-2026 20:42:59:457,50480,43234
655.21,09-20-2026 20:42:59:467,50475,43177
655.22,09-20-2026 20:42:59:477,50461,43208
655.23,09-20-2026 20:42:59:487,50467,43163
655.24,09-20-2026 20:42:59:497,50459,43224
655.25,09-20-2026 20:42:59:507,50502,43196
655.26,09-20-2026 20:42:59:517,50508,43246
655.27,09-20-2026 20:42:59:527,50513,43219
655.28,09-20-2026 20:42:59:537,50499,43247
655.29,09-20-2026 20:42:59:547,50509,43217
655.3,09-20-2026 20:42:59:557,50509,43249
655.31,09-20-2026 20:42:59:567,50519,43240
655.32,09-20-2026 20:42:59:577,50523,43248
655.33,09-20-2026 20:42:59:587,50517,43254
655.34,09-20-2026 20:42:59:597,50525,43275
655.35,09-20-2026 20:42:59:607,50523,43233
655.36,09-20-2026 20:42:59:617,50516,43267
655.37,09-20-2026 20:42:59:627,50525,43245
655.38,09-20-2026 20:42:59:637,50538,43252
655.39,09-20-2026 20:42:59:647,50541,43247
655.4,09-20-2026 20:42:59:657,50540,43267
655.41,09-20-2026 20:42:59:667,50540,43268
655.42,09-20-2026 20:42:59:677,50559,43258
655.43,09-20-2026 20:42:59:687,50553,43286
655.44,09-20-2026 20:42:59:697,50550,43284
655.45,09-20-2026 20:42:59:707,50579,43297
655.46,09-20-2026 20:42:59:717,50561,43273
655.47,09-20-2026 20:42:59:727,50572,43299
655.48,09-20-2026 20:42:59:737,50565,43282
655.49,09-20-2026 20:42:59:747,50569,43280
655.5,09-20-2026 20:42:59:757,50557,43282
655.51,09-20-2026 20:42:59:767,50579,43298
655.52,09-20-2026 20:42:59:777,50551,43261
655.53,09-20-2026 20:42:59:787,50545,43291
655.54,09-20-2026 20:42:59:797,50568,43276
655.55,09-20-2026 20:42:59:807,50565,43314
655.56,09-20-2026 20:42:59:817,50563,43279
655.57,09-20-2026 20:42:59:827,50571,43305
655.58,09-20-2026 20:42:59:837,50580,43289
655.59,09-20-2026 20:42:59:847,50586,43316
655.6,09-20-2026 20:42:59:857,50574,43270
655.61,09-20-2026 20:42:59:867,50577,43310
655.62,09-20-2026 20:42:59:877,50594,43282
655.63,09-20-2026 20:42:59:887,50605,43330
655.64,09-20-2026 20:42:59:897,50589,43288
655.65,09-20-2026 20:42:59:907,50575,43322
655.66,09-20-2026 20:42:59:917,50590,43303
655.67,09-20-2026 20:42:59:927,50597,43330
655.68,09-20-2026 20:42:59:937,50585,43313
655.69,09-20-2026 20:42:59:947,50589,43345
655.7,09-20-2026 20:42:59:957,50566,43298
655.71,09-20-2026 20:42:59:967,50600,43331
655.72,09-20-2026 20:42:59:977,50588,43310
655.73,09-20-2026 20:42:59:987,50579,43339
655.74,09-20-2026 20:42:59:997,50569,43302
655.75,09-20-2026 20:43:00:007,50574,43332
655.76,09-20-2026 20:43:00:017,50576,43285
655.77,09-20-2026 20:43:00:027,50581,43315
655.78,09-20-2026 20:43:00:037,50584,43303
655.79,09-20-2026 20:43:00:047,50573,43321
655.8,09-20-2026 20:43:00:057,50552,43298
655.81,09-20-2026 20:43:00:067,50568,43304
655.82,09-20-2026 20:43:00:077,50562,43285
655.83,09-20-2026 20:43:00:087,50556,43313
655.84,09-20-2026 20:43:00:097,50558,43276
655.85,09-20-2026 20:43:00:107,50549,43319
655.86,09-20-2026 20:43:00:117,50567,43293
655.87,09-20-2026 20:43:00:127,50553,43307
655.88,09-20-2026 20:43:00:137,50545,43285
655.89,09-20-2026 20:43:00:147,50556,43308
655.9,09-20-2026 20:43:00:157,50576,43288
655.91,09-20-2026 20:43:00:167,50576,43310
655.92,09-20-2026 20:43:00:177,50574,43285
655.93,09-20-2026 20:43:00:187,50587,43311
655.94,09-20-2026 20:43:00:197,50585,43295
655.95,09-20-2026 20:43:00:207,50590,43285
655.96,09-20-2026 20:43:00:217,50593,43284
655.97,09-20-2026 20:43:00:227,50591,43290
655.98,09-20-2026 20:43:00:237,50594,43289
655.99,09-20-2026 20:43:00:247,50606,43304
656,09-20-2026 20:43:00:257,50619,43298
656.01,09-20-2026 20:43:00:267,50625,43298
656.02,09-20-2026 20:43:00:277,50623,43298
656.03,09-20-2026 20:43:00:287,50631,43311
656.04,09-20-2026 20:43:00:297,50635,43316
656.05,09-20-2026 20:43:00:307,50620,43294
656.06,09-20-2026 20:43:00:317,50632,43304
656.07,09-20-2026 20:43:00:327,50630,43310
656.08,09-20-2026 20:43:00:337,50623,43301
656.09,09-20-2026 20:43:00:347,50633,43298
656.1,09-20-2026 20:43:00:357,50641,43297
656.11,09-20-2026 20:43:00:367,50628,43308
656.12,09-20-2026 20:43:00:377,50607,43320
656.13,09-20-2026 20:43:00:387,50635,43301
656.14,09-20-2026 20:43:00:397,50632,43312
656.15,09-20-2026 20:43:00:407,50622,43298
656.16,09-20-2026 20:43:00:417,50628,43318
656.17,09-20-2026 20:43:00:427,50632,43276
656.18,09-20-2026 20:43:00:437,50610,43302
656.19,09-20-2026 20:43:00:447,50628,43307
656.2,09-20-2026 20:43:00:457,50620,43312
656.21,09-20-2026 20:43:00:467,50626,43295
656.22,09-20-2026 20:43:00:477,50623,43307
656.23,09-20-2026 20:43:00:487,50633,43311
656.24,09-20-2026 20:43:00:497,50623,43321
656.25,09-20-2026 20:43:00:507,50615,43299
656.26,09-20-2026 20:43:00:517,50624,43299
656.27,09-20-2026 20:43:00:527,50626,43316
656.28,09-20-2026 20:43:00:537,50630,43306
656.29,09-20-2026 20:43:00:547,50613,43302
656.3,09-20-2026 20:43:00:557,50626,43306
656.31,09-20-2026 20:43:00:567,50615,43313
656.32,09-20-2026 20:43:00:577,50612,43317
656.33,09-20-2026 20:43:00:587,50612,43281
656.34,09-20-2026 20:43:00:597,50616,43310
656.35,09-20-2026 20:43:00:607,50616,43290
656.36,09-20-2026 20:43:00:617,50615,43311
656.37,09-20-2026 20:43:00:627,50604,43308
656.38,09-20-2026 20:43:00:637,50619,43302
656.39,09-20-2026 20:43:00:647,50600,43300
656.4,09-20-2026 20:43:00:657,50601,43289
656.41,09-20-2026 20:43:00:667,50581,43296
656.42,09-20-2026 20:43:00:677,50610,43292
656.43,09-20-2026 20:43:00:687,50581,43295
656.44,09-20-2026 20:43:00:697,50603,43298
656.45,09-20-2026 20:43:00:707,50578,43304
656.46,09-20-2026 20:43:00:717,50602,43287
656.47,09-20-2026 20:43:00:727,50548,43298
656.48,09-20-2026 20:43:00:737,50581,43287
656.49,09-20-2026 20:43:00:747,50563,43300
656.5,09-20-2026 20:43:00:757,50597,43302
656.51,09-20-2026 20:43:00:767,50564,43308
656.52,09-20-2026 20:43:00:777,50615,43293
656.53,09-20-2026 20:43:00:787,50588,43296
656.54,09-20-2026 20:43:00:797,50616,43290
656.55,09-20-2026 20:43:00:807,50573,43293
656.56,09-20-2026 20:43:00:817,50631,43291
656.57,09-20-2026 20:43:00:827,50595,43295
656.58,09-20-2026 20:43:00:837,50628,43307
656.59,09-20-2026 20:43:00:847,50589,43292
656.6,09-20-2026 20:43:00:857,50631,43306
656.61,09-20-2026 20:43:00:867,50586,43312
656.62,09-20-2026 20:43:00:877,50638,43287
656.63,09-20-2026 20:43:00:887,50581,43299
656.64,09-20-2026 20:43:00:897,50636,43302
656.65,09-20-2026 20:43:00:907,50602,43292
656.66,09-20-2026 20:43:00:917,50638,43300
656.67,09-20-2026 20:43:00:927,50618,43298
656.68,09-20-2026 20:43:00:937,50635,43297
656.69,09-20-2026 20:43:00:947,50619,43304
656.7,09-20-2026 20:43:00:957,50647,43281
656.71,09-20-2026 20:43:00:967,50610,43293
656.72,09-20-2026 20:43:00:977,50635,43285
656.73,09-20-2026 20:43:00:987,50612,43285
656.74,09-20-2026 20:43:00:997,50625,43287
656.75,09-20-2026 20:43:01:007,50616,43284
656.76,09-20-2026 20:43:01:017,50628,43299
656.77,09-20-2026 20:43:01:027,50639,43284
