PseudoTimeSec,PseudoTimestamp,UF-FP1,UF-FP2,UF-O1,UF-O2,UF-C3,UF-CZ,UF-FZ,UF-C4
95.508,09-21-2026 21:20:04:849,-225325.924,80155.323,125621.006,61659.925,123360.708,20452.025,-161075.12,58460.228
95.512,09-21-2026 21:20:04:853,-225332.898,78641.215,125859.544,60575.641,123906.985,17199.846,-162962.054,56998.424
95.51601,09-21-2026 21:20:04:857,-225337.547,70263.156,126699.612,58128.26,124790.326,6532.7,-173654.681,55390.439
95.52,09-21-2026 21:20:04:861,-225328.606,67941.525,126803.324,58066.301,124697.342,4971.654,-176673.776,55950.797
95.524,09-21-2026 21:20:04:865,-225322.348,74805.477,126035.854,60606.621,123755.887,14728.19,-167868.083,58119.14
95.52801,09-21-2026 21:20:04:869,-225327.712,80054.382,125621.006,61628.945,123360.708,20321.938,-161326.711,58460.228
95.53201,09-21-2026 21:20:04:873,-225335.044,78742.156,125849.173,60668.58,123883.739,17329.933,-162836.258,57071.514
95.536,09-21-2026 21:20:04:877,-225338.441,70263.156,126730.725,58097.28,124813.572,6402.612,-173780.477,55390.439
95.54,09-21-2026 21:20:04:881,-225329.679,67941.525,126834.437,58097.28,124708.965,4971.654,-176673.776,55950.797
95.54401,09-21-2026 21:20:04:885,-225321.275,74502.656,126077.339,60513.682,123790.756,14468.016,-168245.47,58094.777
95.548,09-21-2026 21:20:04:889,-225327.355,80155.323,125631.377,61628.945,123349.085,20452.025,-161200.915,58484.591
95.552,09-21-2026 21:20:04:893,-225332.361,79145.918,125818.059,60730.539,123837.247,17850.282,-162207.28,57168.967
95.55601,09-21-2026 21:20:04:897,-225336.474,71373.501,126616.642,58376.096,124697.342,7703.484,-172145.134,55536.619
95.56001,09-21-2026 21:20:04:901,-225329.143,67840.584,126875.922,57911.403,124755.457,4581.392,-176547.98,55877.707
95.564,09-21-2026 21:20:04:905,-225321.454,74098.894,126139.566,60389.764,123860.493,13817.58,-168622.857,58021.686
95.568,09-21-2026 21:20:04:909,-225324.851,79650.62,125672.862,61505.027,123395.577,19931.676,-161578.302,58460.228
95.57201,09-21-2026 21:20:04:913,-225329.322,79549.68,125786.945,60885.437,123802.379,18370.631,-161704.098,57290.784
95.576,09-21-2026 21:20:04:917,-225332.719,71777.263,126616.642,58438.055,124674.097,8093.745,-171516.156,55585.346
95.58,09-21-2026 21:20:04:921,-225326.997,67638.703,126938.15,57787.485,124801.949,4061.044,-176925.367,55804.617
95.58401,09-21-2026 21:20:04:925,-225316.805,73493.251,126212.165,60203.887,123941.854,13167.144,-169377.63,57972.96
95.58801,09-21-2026 21:20:04:929,-225319.845,79549.68,125693.604,61505.027,123430.446,19801.589,-161704.098,58484.591
95.592,09-21-2026 21:20:04:933,-225322.884,79347.799,125755.832,60854.457,123814.002,18370.631,-161704.098,57315.148
95.59601,09-21-2026 21:20:04:937,-225327.355,71777.263,126564.786,58438.055,124674.097,8093.745,-171390.36,55585.346
95.60001,09-21-2026 21:20:04:941,-225320.381,67335.882,126917.407,57725.526,124825.194,3930.957,-177051.163,55755.89
95.604,09-21-2026 21:20:04:945,-225312.066,73331.29,126190.037,60155.473,123932.153,12993.605,-169561.764,57914.487
95.608,09-21-2026 21:20:04:949,-225314.57,79151.685,125681.847,61398.141,123436.212,19566.494,-162150.373,58433.629
95.61201,09-21-2026 21:20:04:953,-225321.141,78472.639,125827.044,60640.417,123874.485,17504.411,-162904.073,57172.857
95.616,09-21-2026 21:20:04:957,-225323.331,69839.054,126708.597,57973.228,124820.232,6420.717,-173832.735,55392.942
95.62,09-21-2026 21:20:04:961,-225313.631,67219.876,126843.423,57882.301,124785.632,4616.395,-177098.772,55887.363
95.62401,09-21-2026 21:20:04:965,-225306.746,73525.303,126107.067,60337.327,123874.485,13766.886,-168933.68,58013.372
95.62801,09-21-2026 21:20:04:969,-225310.501,79442.704,125609.249,61549.686,123378.545,20210.894,-161396.672,58507.792
95.632,09-21-2026 21:20:04:973,-225317.699,78763.658,125775.188,60731.344,123839.885,17891.052,-162275.989,57247.02
95.636,09-21-2026 21:20:04:977,-225320.202,70227.08,126667.112,58094.464,124785.632,6936.238,-173204.651,55442.385
95.64001,09-21-2026 21:20:04:981,-225309.876,67607.903,126822.68,57942.919,124762.565,4745.275,-176596.305,55887.363
95.644,09-21-2026 21:20:04:985,-225299.236,73428.297,126117.438,60246.4,123897.552,13509.126,-169059.297,57963.93
95.648,09-21-2026 21:20:04:989,-225302.678,79539.711,125619.62,61549.686,123378.545,20210.894,-161271.055,58532.513
95.65201,09-21-2026 21:20:04:993,-225306.433,78763.658,125795.931,60701.035,123839.885,17891.052,-162275.989,57271.741
95.65601,09-21-2026 21:20:04:997,-225309.563,70712.113,126625.627,58185.391,124751.031,7322.879,-172576.567,55491.827
95.66,09-21-2026 21:20:05:001,-225299.549,67607.903,126812.309,57882.301,124762.565,4745.275,-176470.688,55862.642
95.664,09-21-2026 21:20:05:005,-225291.726,73331.29,126117.438,60185.782,123897.552,13251.366,-169184.914,57939.209
95.66801,09-21-2026 21:20:05:009,-225294.542,79442.704,125598.878,61519.377,123378.545,20210.894,-161271.055,58532.513
95.672,09-21-2026 21:20:05:013,-225300.175,79539.711,125692.219,60973.815,123759.15,18793.213,-161145.438,57395.346
95.676,09-21-2026 21:20:05:017,-225302.678,71779.185,126511.544,58458.171,124658.763,8482.8,-170943.549,55640.153
95.68001,09-21-2026 21:20:05:021,-225295.794,67607.903,126833.052,57821.683,124797.165,4358.635,-176219.455,55763.758
95.68401,09-21-2026 21:20:05:025,-225285.155,72749.251,126210.779,60003.929,123989.82,12478.085,-169812.998,57840.324
95.688,09-21-2026 21:20:05:029,-225287.345,79248.691,125640.363,61519.377,123390.078,19824.254,-161647.905,58507.792
95.692,09-21-2026 21:20:05:033,-225291.413,79539.711,125692.219,61034.433,123747.617,18922.093,-161145.438,57444.788
95.69601,09-21-2026 21:20:05:037,-225295.481,72264.218,126490.802,58640.025,124601.096,8998.321,-170315.465,55664.874
95.7,09-21-2026 21:20:05:041,-225288.284,67219.876,126916.021,57700.447,124843.299,3843.114,-176721.922,55664.874
95.704,09-21-2026 21:20:05:045,-225278.538,72302.529,126282.26,59939.019,124033.317,11842.491,-170405.006,57768.128
95.70801,09-21-2026 21:20:05:049,-225278.091,78740.904,125698.879,61461.173,123433.709,19466.939,-162123.148,58488.927
95.71201,09-21-2026 21:20:05:053,-225283.009,78551.54,125809.521,60821.868,123821.691,17967.047,-162248.631,57320.736
95.716,09-21-2026 21:20:05:057,-225284.35,70124.843,126694.65,58173.321,124785.766,6967.843,-173040.142,55456.6
95.72,09-21-2026 21:20:05:061,-225273.174,67095.019,126865.641,57929.776,124821.037,4468.024,-176804.623,55804.572
95.72401,09-21-2026 21:20:05:065,-225262.445,72491.893,126201.794,60121.678,123986.289,12717.427,-169903.075,57867.549
95.728,09-21-2026 21:20:05:069,-225265.574,79119.632,125618.413,61613.388,123374.924,20091.894,-161495.735,58563.493
95.732,09-21-2026 21:20:05:073,-225271.833,78740.904,125749.171,60913.198,123798.177,18342.02,-161872.183,57395.301
95.73601,09-21-2026 21:20:05:077,-225276.303,70503.571,126634.3,58264.65,124738.738,7342.816,-172538.212,55506.311
95.74001,09-21-2026 21:20:05:081,-225264.68,67095.019,126845.524,57899.333,124797.523,4468.024,-176679.141,55779.717
95.744,09-21-2026 21:20:05:085,-225255.293,72491.893,126191.735,60091.234,123951.018,12592.436,-169903.075,57842.694
95.748,09-21-2026 21:20:05:089,-225254.846,79024.95,125618.413,61582.945,123374.924,20091.894,-161495.735,58563.493
95.75201,09-21-2026 21:20:05:093,-225260.21,78930.268,125749.171,60943.641,123774.662,18592.002,-161495.735,57445.011
95.756,09-21-2026 21:20:05:097,-225261.998,70503.571,126644.358,58264.65,124762.252,7467.807,-172412.729,55506.311
95.76,09-21-2026 21:20:05:101,-225250.822,67189.701,126855.582,57960.219,124821.037,4593.015,-176553.658,55804.572
95.76401,09-21-2026 21:20:05:105,-225238.305,72207.847,126231.969,59999.905,124009.803,12342.454,-170154.04,57817.839
95.76801,09-21-2026 21:20:05:109,-225239.199,79024.95,125638.53,61613.388,123386.681,20091.894,-161495.735,58613.203
95.772,09-21-2026 21:20:05:113,-225245.011,78835.586,125749.171,60943.641,123786.419,18716.993,-161370.252,57519.577
95.776,09-21-2026 21:20:05:117,-225248.14,71166.345,126584.009,58477.751,124691.71,8342.744,-171157.902,55655.441
95.78001,09-21-2026 21:20:05:121,-225239.199,67284.383,126865.641,57929.776,124832.794,4593.015,-176051.727,55804.572
95.784,09-21-2026 21:20:05:125,-225228.918,71734.437,126292.318,59878.133,124068.588,11717.5,-170405.006,57768.128
95.788,09-21-2026 21:20:05:129,-225229.812,78740.904,125648.588,61552.502,123398.438,19841.912,-161495.735,58613.203
95.79201,09-21-2026 21:20:05:133,-225234.282,79119.632,125698.879,61065.413,123739.391,19216.957,-160868.321,57594.142
95.79601,09-21-2026 21:20:05:137,-225237.858,72018.483,126493.484,58660.41,124621.168,9217.681,-169903.075,55754.862
95.8,09-21-2026 21:20:05:141,-225228.471,67095.019,126895.815,57747.118,124868.065,4218.042,-176177.21,55705.152
95.804,09-21-2026 21:20:05:145,-225218.502,71378.776,126335.859,59701.912,124122.411,11084.99,-170745.378,57682.298
95.80801,09-21-2026 21:20:05:149,-225217.965,78163.693,125697.851,61381.198,123440.504,19399.303,-161996.727,58578.781
95.812,09-21-2026 21:20:05:153,-225223.866,79161.475,125657.976,61136.938,123710.915,19273.328,-160710.16,57658.068
95.816,09-21-2026 21:20:05:157,-225226.012,72077.223,126435.548,58694.34,124569.178,9573.297,-169716.125,55792.413
95.82001,09-21-2026 21:20:05:161,-225219.575,66888.758,126884.148,57656.235,124863.103,3904.447,-176406.27,55622.808
95.82401,09-21-2026 21:20:05:165,-225207.773,70680.329,126365.766,59518.717,124145.925,10581.092,-171645.975,57585.38
95.828,09-21-2026 21:20:05:169,-225207.773,77964.136,125697.851,61381.198,123428.747,19273.328,-162382.697,58554.552
95.83201,09-21-2026 21:20:05:173,-225212.601,78263.471,125777.602,60862.146,123781.457,18391.507,-161996.727,57536.922
95.83601,09-21-2026 21:20:05:177,-225217.429,70281.216,126624.957,58266.885,124710.262,7683.68,-172289.258,55574.349
95.84,09-21-2026 21:20:05:181,-225205.627,66489.645,126874.179,57778.365,124851.346,4282.371,-176920.897,55719.725
95.844,09-21-2026 21:20:05:185,-225194.362,71179.22,126295.984,59762.977,124051.869,11462.913,-171002.692,57682.298
95.84801,09-21-2026 21:20:05:189,-225192.216,78163.693,125657.976,61472.796,123369.962,19777.226,-161996.727,58603.011
95.85201,09-21-2026 21:20:05:193,-225198.117,78662.584,125717.789,60984.276,123710.915,18895.405,-161482.1,57585.38
95.856,09-21-2026 21:20:05:197,-225199.726,70480.772,126595.05,58297.418,124686.748,7935.629,-171903.288,55598.579
95.86001,09-21-2026 21:20:05:201,-225186.852,66788.979,126844.272,57839.43,124827.832,4534.32,-176534.927,55743.954
95.86401,09-21-2026 21:20:05:205,-225173.441,71079.441,126305.953,59701.912,124075.383,11336.939,-171131.348,57682.298
95.868,09-21-2026 21:20:05:209,-225173.441,78463.027,125638.038,61533.861,123369.962,19903.2,-161610.757,58651.469
95.872,09-21-2026 21:20:05:213,-225179.341,78762.362,125697.851,60984.276,123710.915,19021.379,-161096.13,57633.839
95.87601,09-21-2026 21:20:05:217,-225184.706,70879.885,126545.206,58358.483,124663.234,8187.578,-171260.005,55622.808
95.88,09-21-2026 21:20:05:221,-225173.441,66788.979,126814.366,57778.365,124851.346,4408.345,-176406.27,55743.954
95.884,09-21-2026 21:20:05:225,-225164.321,71079.441,126286.015,59701.912,124075.383,11210.964,-170874.035,57658.068
95.88801,09-21-2026 21:20:05:229,-225163.248,78363.249,125618.1,61503.328,123369.962,19777.226,-161610.757,58651.469
95.89201,09-21-2026 21:20:05:233,-225169.686,79161.475,125638.038,61136.938,123675.644,19273.328,-160581.504,57706.527
95.896,09-21-2026 21:20:05:237,-225172.368,71678.111,126445.517,58572.21,124580.935,9069.399,-170102.095,55743.954
95.9,09-21-2026 21:20:05:241,-225163.785,67188.092,126804.397,57808.898,124816.075,4534.32,-175762.987,55671.266
95.90401,09-21-2026 21:20:05:245,-225153.637,70604.377,126356.736,59503.652,124155.804,10419.087,-171447.938,57550.556
95.908,09-21-2026 21:20:05:249,-225153.056,78201.244,125638.977,61489.291,123400.494,19519.555,-161819.522,58646.909
95.912,09-21-2026 21:20:05:253,-225158.286,79286.51,125629.008,61188.437,123671.934,19642.534,-160299.246,57769.827
95.91601,09-21-2026 21:20:05:257,-225162.935,72676.25,126366.705,58841.772,124498.054,10173.128,-168787.455,55869.482
95.92001,09-21-2026 21:20:05:261,-225155.38,67052.596,126865.149,57698.525,124863.908,4147.143,-175755.388,55601.484
95.924,09-21-2026 21:20:05:265,-225145.501,70308.396,126446.456,59383.31,124214.813,9681.211,-171954.697,57477.466
95.928,09-21-2026 21:20:05:269,-225142.014,77806.601,125728.697,61399.035,123447.701,19027.638,-162199.591,58622.546
95.93201,09-21-2026 21:20:05:273,-225147.244,79286.51,125668.883,61248.608,123660.132,19642.534,-160299.246,57818.554
95.936,09-21-2026 21:20:05:277,-225148.988,72774.911,126396.611,58901.943,124498.054,10419.087,-168534.075,55893.845
95.94,09-21-2026 21:20:05:281,-225142.595,67052.596,126895.055,57698.525,124875.709,4024.163,-175882.077,55601.484
95.94401,09-21-2026 21:20:05:285,-225130.972,69815.093,126466.394,59232.883,124250.218,9312.273,-172461.456,57404.376
95.94801,09-21-2026 21:20:05:289,-225128.067,77609.28,125708.759,61338.864,123435.899,18904.658,-162579.66,58598.183
95.952,09-21-2026 21:20:05:293,-225135.04,78595.886,125698.79,61038.01,123695.537,18781.679,-161312.763,57721.1
95.956,09-21-2026 21:20:05:297,-225138.527,70900.359,126536.176,58420.576,124663.278,8328.439,-171194.559,55674.574
95.96001,09-21-2026 21:20:05:301,-225128.648,66756.614,126835.242,57818.867,124863.908,4270.122,-176388.836,55698.938
95.964,09-21-2026 21:20:05:305,-225117.025,70308.396,126366.705,59473.566,124155.804,10296.108,-171954.697,57526.193
95.968,09-21-2026 21:20:05:309,-225113.538,78201.244,125629.008,61519.377,123376.891,19642.534,-161819.522,58695.636
95.97201,09-21-2026 21:20:05:313,-225118.768,78990.528,125668.883,61128.266,123671.934,19273.596,-160806.005,57794.19
95.97601,09-21-2026 21:20:05:317,-225122.836,71393.662,126496.3,58540.917,124604.27,8820.356,-170434.421,55723.301
95.98,09-21-2026 21:20:05:321,-225111.213,66855.275,126825.273,57788.781,124852.106,4393.101,-176135.457,55674.574
95.984,09-21-2026 21:20:05:325,-225099.59,70505.717,126376.674,59503.652,124155.804,10296.108,-171447.938,57526.193
95.98801,09-21-2026 21:20:05:329,-225094.941,78102.583,125648.946,61519.377,123388.693,19642.534,-161566.143,58695.636
95.992,09-21-2026 21:20:05:333,-225101.334,79187.85,125648.946,61188.437,123648.33,19396.576,-160299.246,57818.554
95.996,09-21-2026 21:20:05:337,-225103.658,71492.323,126496.3,58540.917,124604.27,8943.335,-170054.352,55772.028
96.00001,09-21-2026 21:20:05:341,-225093.198,67052.596,126825.273,57848.952,124863.908,4393.101,-175628.698,55698.938
96.00401,09-21-2026 21:20:05:345,-225081.173,70238.435,126392.946,59402.98,124189.511,9953.634,-171580.842,57482.115
96.008,09-21-2026 21:20:05:349,-225077.596,78298.742,125630.125,61540.253,123374.834,19658.404,-161228.944,58722.637
96.012,09-21-2026 21:20:05:353,-225082.961,79393.352,125639.781,61234.929,123638.406,19658.404,-159840.275,57879.082
96.01601,09-21-2026 21:20:05:357,-225086.537,72626.674,126392.946,58853.395,124512.985,10076.479,-168424.775,55919.058
96.02,09-21-2026 21:20:05:361,-225076.702,67352.646,126817.808,57815.29,124860.421,4671.291,-174989.393,55670.953
96.024,09-21-2026 21:20:05:365,-225066.867,70039.415,126450.882,59280.85,124249.414,9339.408,-171707.084,57382.874
96.02801,09-21-2026 21:20:05:369,-225062.397,77900.702,125668.749,61387.591,123422.757,19167.023,-161733.915,58673.016
96.03201,09-21-2026 21:20:05:373,-225068.656,79492.862,125601.158,61295.993,123614.445,19781.249,-159714.032,57953.514
96.036,09-21-2026 21:20:05:377,-225069.55,73323.244,126286.73,59006.057,124453.083,10936.396,-167541.077,56018.3
96.04,09-21-2026 21:20:05:381,-225061.503,67452.156,126808.152,57723.693,124872.401,4302.756,-174989.393,55621.333
96.04401,09-21-2026 21:20:05:385,-225048.986,69342.845,126489.505,59036.59,124321.297,8479.492,-172590.783,57308.442
96.048,09-21-2026 21:20:05:389,-225041.834,77701.682,125668.749,61357.058,123434.737,18921.333,-161986.4,58673.016
96.052,09-21-2026 21:20:05:393,-225043.622,79393.352,125601.158,61265.461,123626.426,19781.249,-159840.275,57978.324
96.05601,09-21-2026 21:20:05:397,-225045.41,73621.774,126267.418,59097.655,124417.141,11304.931,-167162.349,56067.92
96.06001,09-21-2026 21:20:05:401,-225036.469,67253.136,126827.464,57662.628,124896.362,4179.91,-175115.636,55571.712
96.064,09-21-2026 21:20:05:405,-225023.058,69243.335,126518.473,59006.057,124345.258,8233.802,-172843.268,57209.201
96.068,09-21-2026 21:20:05:409,-225014.117,77303.642,125697.717,61295.993,123482.659,18552.797,-162365.128,58623.395
96.07201,09-21-2026 21:20:05:413,-225019.482,78796.292,125649.437,61112.799,123662.367,19044.178,-160471.488,57879.082
96.076,09-21-2026 21:20:05:417,-225020.376,71532.064,126441.226,58578.603,124584.869,9216.563,-169813.445,55819.816
96.08,09-21-2026 21:20:05:421,-225008.753,66855.096,126817.808,57784.758,124896.362,4302.756,-175746.849,55646.143
96.08401,09-21-2026 21:20:05:425,-224993.554,69442.355,126441.226,59219.785,124273.375,9093.718,-172590.783,57333.253
96.08801,09-21-2026 21:20:05:429,-224986.401,77801.192,125630.125,61509.721,123410.776,19412.714,-161733.915,58722.637
96.092,09-21-2026 21:20:05:433,-224989.083,79094.822,125620.47,61234.929,123638.406,19658.404,-160219.003,57953.514
96.09601,09-21-2026 21:20:05:437,-224990.872,71930.104,126421.914,58731.265,124560.907,9707.944,-169308.474,55869.437
96.10001,09-21-2026 21:20:05:441,-224978.355,67054.116,126798.496,57845.823,124884.382,4548.446,-175494.364,55670.953
96.104,09-21-2026 21:20:05:445,-224961.501,69586.881,126451.373,59205.48,124278.024,9171.86,-172425.738,57349.927
96.108,09-21-2026 21:20:05:449,-224954.259,77894.444,125636.652,61515.756,123403.445,19380.795,-161678.661,58741.815
96.11201,09-21-2026 21:20:05:453,-224957.88,79295.719,125616.536,61272.569,123619.094,19754.293,-160015.423,57996.161
96.116,09-21-2026 21:20:05:457,-224960.294,72389.432,126391.024,58810.301,124529.615,9918.855,-168843.379,55908.329
96.12,09-21-2026 21:20:05:461,-224945.81,67084.604,126803.413,57807.154,124901.012,4440.889,-175368.39,55659.778
96.12401,09-21-2026 21:20:05:465,-224931.327,69586.881,126431.257,59144.683,124278.024,8922.861,-172425.738,57275.362
96.12801,09-21-2026 21:20:05:469,-224922.878,77794.353,125616.536,61454.959,123403.445,19256.296,-161806.603,58716.96
96.132,09-21-2026 21:20:05:473,-224927.706,79595.993,125556.186,61333.366,123571.172,20003.291,-159631.599,58045.871
